Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Turkiye,TUR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.068,58.918,55.058,57.54,56.83,56.372,55.204,55.307,55.137,52.398,52.303,52.262,51.032,49.147,49.388,48.551,48.672,49.396,50.373,51.571,52.837,52.998,54.061,54.469,55.333,56.229,57.176,57.714,57.71,54.048,56.321,58.314,
Tuvalu,TUV,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.825,87.805,87.77,87.716,87.665,87.662,87.648,87.622,87.6,87.579,87.577,87.968,88.351,88.726,89.092,89.45,88.979,88.494,87.998,87.485,86.95,86.394,85.813,85.205,84.749,84.281,83.81,83.331,82.848,81.605,81.345,82.317,
Uganda,UGA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.244,70.282,70.32,70.357,70.396,70.434,70.467,70.497,70.521,70.543,70.562,70.578,70.592,70.605,70.617,70.63,70.643,70.658,70.675,70.696,70.722,70.753,70.789,70.832,70.878,70.923,70.969,70.853,70.727,70.06,70.544,70.672,
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.239,69.213,69.203,69.178,69.109,68.964,68.698,68.3,67.835,67.509,67.357,67.386,67.478,67.489,67.403,67.231,67.724,67.522,67.284,67.026,66.863,66.866,66.933,67.129,67.395,67.66,67.93,68.163,68.403,67.172,66.836,,
Upper middle income,UMC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.449477,75.33177967,75.10702778,75.20236688,75.07766992,74.80215867,74.72797082,74.62821717,74.47917816,74.26295892,73.96048345,73.60692571,73.30309415,73.04650162,72.71597213,72.34914296,72.20443217,71.79452641,71.49509794,71.02456627,71.09800577,71.10844645,70.83350974,70.66710551,70.75083437,70.72084336,70.71541721,70.74768143,70.82311976,68.92272379,70.23693,70.78302186,
Uruguay,URY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.309,66.517,65.603,67.461,68.632,70.033,70.664,71.289,70.197,70.732,72.25,70.868,69.997,70.208,70.477,72.823,74.605,74.66,75.456,75.094,77.09,76.369,76.106,77.149,76.143,75.902,75.521,75.041,75.28,72.899,75.046,75.365,
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.712,75.08,75.052,75.252,75.438,75.643,75.98,75.909,75.842,75.78,75.354,74.928,74.324,73.988,73.972,74.067,73.797,73.777,73.108,72.427,71.883,71.841,71.571,71.459,71.366,71.721,72.128,72.401,72.865,71.72,72.073,72.675,
Uzbekistan,UZB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82,64.152,64.634,65.362,65.706,65.852,65.709,65.628,65.494,65.413,65.281,65.154,64.993,64.559,64.106,63.565,62.901,62.321,61.871,61.59,61.334,61.065,60.82,60.634,60.483,60.456,60.515,60.509,60.483,59.612,59.925,60.457,
St. Vincent and the Grenadines,VCT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.504,67.721,68.049,68.005,68.357,68.416,68.56,68.728,68.841,68.911,68.992,69.3,69.69,69.94,70.129,70.543,70.774,70.935,70.936,70.881,70.971,71.15,71.35,71.524,71.712,71.944,72.137,72.38,72.546,70.188,71.138,72.835,
"Venezuela, RB",VEN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.893,67.026,67.009,66.91,66.995,66.962,67.119,67.112,66.878,66.967,67.045,66.638,66.184,66.903,67.236,67.963,67.576,67.516,67.305,67.257,67.104,66.638,66.236,65.834,65.434,65.045,64.422,63.327,59.564,54.763,55.231,57.532,
British Virgin Islands,VGB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.209,75.607,80.881,76.003,71.234,66.784,66.111,65.494,63.996,65.2,67.965,67.076,65.696,67.984,69.315,69.916,70.878,70.892,71.146,69.389,70.507,69.631,66.2,65.87,69.105,69.153,70.502,66.045,63.083,64.214,65.084,66.793,
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.227,81.923,81.641,81.333,81.003,80.685,79.072,78.413,78.17,76.854,77.654,77.087,76.52,75.864,76.899,77.909,78.894,79.665,80.425,80.71,80.784,80.747,81.592,81.74,81.866,81.419,81.361,81.324,81.357,79.399,77.96,78.399,
Vanuatu,VUT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.257,70.274,70.381,70.078,70.145,70.13,69.976,69.995,70.056,69.868,70.15,70.536,70.449,70.378,70.244,69.961,69.939,69.791,69.772,69.841,69.825,69.917,70.04,70.034,70.157,70.067,69.897,69.884,69.852,69.192,69.425,70.03,
World,WLD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.21493822,69.11202163,68.90021542,68.86775938,68.8356898,68.80252228,68.83218829,68.82369391,68.95453114,68.92291049,68.61849342,68.33627307,68.09484035,67.91069655,67.73293343,67.62326111,67.5599028,67.38400559,67.19928483,66.95830357,66.80590465,66.64178088,66.49910723,66.39725327,66.36761214,66.32009879,66.2440511,66.18164191,66.15168317,64.8906314,65.68795884,66.28708606,
Samoa,WSM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.705,58.822,58.712,58.927,58.675,58.397,58.427,58.379,58.333,58.076,57.831,57.71,57.587,57.46,57.351,57.32,57.094,57.077,57.305,57.3,57.144,57.337,57.369,57.386,57.232,56.941,56.942,57.084,57.003,56.509,56.615,57.563,
Kosovo,XKX,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.849,45.805,45.8,45.784,46.158,46.532,46.909,47.286,47.666,46.802,45.977,45.194,44.455,43.769,43.144,42.571,42.04,41.551,41.102,40.693,39.826,39.059,38.37,37.746,32.742,32.961,33.164,33.329,33.472,33.238,32.832,33.555,
South Africa,ZAF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.069,65.918,65.764,65.579,65.355,65.146,64.899,64.607,64.298,63.985,63.736,63.484,63.238,63.03,62.872,62.775,62.714,62.684,61.095,57.351,59.328,59.276,59.598,59.54,61.267,61.764,62.698,62.202,62.477,58.349,59.537,60.824,
Zambia,ZMB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.223,59.18,59.159,59.063,59.02,59.019,59,58.958,58.934,58.906,58.977,59.039,59.104,59.162,59.212,59.283,59.334,59.367,59.395,59.419,59.372,59.328,59.267,59.184,59.071,58.953,58.806,58.644,59.855,61.168,60.516,59.964,
Zimbabwe,ZWE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.089,67.902,67.74,67.607,67.42,67.324,67.208,67.098,66.958,66.79,66.718,66.597,66.446,66.381,66.359,66.313,66.305,66.269,66.384,66.547,66.678,66.823,66.903,66.979,67.038,67.087,67.093,67.052,66.938,66.259,66.562,66.89,
